sample_id,origin_segment_id,doc_id,source_file,doc_title,doc_keywords,year,page,section_guess,split,label,label_name,generator,generator_model,word_count,text,token_count
616,233_2014_perancangan_sistem_informasi_administrasi_kepegawaian_cv_xyz_berbasis_web__p2_b5_4,233_2014_perancangan_sistem_informasi_administrasi_kepegawaian_cv_xyz_berbasis_web,233_2014_perancangan_sistem_informasi_administrasi_kepegawaian_cv_xyz_berbasis_web.pdf,Perancangan Sistem Informasi Administrasi Kepegawaian Cv Xyz Berbasis Web,"Administrasi, Kepegawaian, Input, Web",2014,2,metode,train,0,human,human,human,97,"Metode yang digunakan dalam pengumpulan data adalah : 1. Wawancara Metode ini dilakukan dengan memberi pertanyaan langsung kepada pemilik CV.XYZ Medical. 2. Studi Lapangan Studi lapangan dilakukan dengan cara observasi dan bekerja secara langusung di CV.XYZ Medical. 3. Studi Pustaka Studi pustaka dilakukan dengan cara mempelajari dan mengumpulkan informasi dari berbagai sumber tertulis. Studi pustaka ini diambil dari dari buku, artikel, majalah dan sumber-sumber lain di internet. 3. Metode yang di gunakan untuk perancangan system yang di usulkan menggunakan metode UML yang menggabungkan beberapa diagram di antaranya Usecase Diagram, Activity Diagram, Sequence Diagram dan Class Diagram.",124
617,233_2014_perancangan_sistem_informasi_administrasi_kepegawaian_cv_xyz_berbasis_web__p4_b1_5,233_2014_perancangan_sistem_informasi_administrasi_kepegawaian_cv_xyz_berbasis_web,233_2014_perancangan_sistem_informasi_administrasi_kepegawaian_cv_xyz_berbasis_web.pdf,Perancangan Sistem Informasi Administrasi Kepegawaian Cv Xyz Berbasis Web,"Administrasi, Kepegawaian, Input, Web",2014,4,,train,0,human,human,human,89,"tujuan yang hendak dicapai. Administrasi tidak bermaksud menghasilkan kegiatan kerja sama yang tidak produktif dalam mencapai tujuan bersama. Dengan kata lain Administrasi merupakan ilmu terapan untuk meningkatkan produktifitas 2.5 Diagram Alir Data (Flowmap) Flowmap adalah campuran peta dan flowchart,yang menunjukan pergerakanbenda dari satu lokasi ke lokasi lain, seperti jumlah orang dalam migrasi, jumlah barang yangdiperdagangkan, atau jumlah paket dalam jaringan. Flowmap menolong analisis danprogrammer untuk memecahkan masalah ke dalam segmensegmen yang lebih kecil danmenolong dalam menganalisis alternaitf-alternatif lain dalam pengoprasian. Berikut simbolsimbol yang digunakan dalam membuat flowmap :",129
618,234_2015_perancangan_tatakelola_teknologi_informasi_untuk_peningkatan_layanan_sistem_informasi_kesehatan_studi_kasus_di__p1_b6_1,234_2015_perancangan_tatakelola_teknologi_informasi_untuk_peningkatan_layanan_sistem_informasi_kesehatan_studi_kasus_di,234_2015_perancangan_tatakelola_teknologi_informasi_untuk_peningkatan_layanan_sistem_informasi_kesehatan_studi_kasus_di.pdf,Perancangan Tatakelola Teknologi Informasi Untuk Peningkatan Layanan Sistem Informasi Kesehatan Studi Kasus Di,"keterbukaan informasi publik, tatakelola teknologi informasi, COBIT, manajemen data",2015,1,,train,0,human,human,human,138,"Perkembangan teknologi saat ini tak bisa dibendung lagi. Kemajuan disetiap bidang tak lepas dari teknologi sebagai penunjangnya, terutama teknologi informasi. Namun sebelum perluasan penggunaan, tentunya perlu sebuah evaluasi ataupun audit tatakelola teknologi inforrmasi yang ada. Untuk membangun dan mengembangkan sistem informasi dan dokumentasi ini diperlukan pengelolaan data yang baik. Penelitian ini bertujuan mengetahui sejauh mana pengelolaan data untuk layanan publik yang telah diterapkan pada Dinas Kesehatan Kabupaten Jepara dan memberikan rekomendasi tatakelola yang seharusnya di masa mendatang setelah mengetahui kesenjangan antara tatakelola saat ini dengan tatakelola yang diharapkan sesuai dengan framework yang digunakan. Framework yang digunakan dalam penelitian ini adalah COBIT versi 4.1 pada domain Deliver and Support (DS) khususnya DS11 yaitu manajemen data dan proses kontrol yang berhubungan, yaitu PO2 (Define the Information Architecture), DS4 (Ensure Continuous Service), DS5 (Ensure Systems Security) dan DS13 (Manage Operations).",192
619,234_2015_perancangan_tatakelola_teknologi_informasi_untuk_peningkatan_layanan_sistem_informasi_kesehatan_studi_kasus_di__p2_b2_2,234_2015_perancangan_tatakelola_teknologi_informasi_untuk_peningkatan_layanan_sistem_informasi_kesehatan_studi_kasus_di,234_2015_perancangan_tatakelola_teknologi_informasi_untuk_peningkatan_layanan_sistem_informasi_kesehatan_studi_kasus_di.pdf,Perancangan Tatakelola Teknologi Informasi Untuk Peningkatan Layanan Sistem Informasi Kesehatan Studi Kasus Di,"keterbukaan informasi publik, tatakelola teknologi informasi, COBIT, manajemen data",2015,2,,train,0,human,human,human,88,"Software SIK telah mengalami beberapa pengembangan. Dari versi SIK 1.0 dikembangkan menjadi SIK 2.0 dan saat ini sedang dikembangkan SIK 3.0 yang didalamnya ditambahkan modul PWS KIA yang akan memantau kegiatan kesehatan ibu dan anak di posyandu mengenai imunisasi, gizi dan penimbangan balita, pelayanan persalinan, nifas dan neonatus. PWS KIA akan mencakup semua catatan pelayanan tenaga kesehatan yang diberikan kepada pasien sejak lahir, neonatus, bayi, balita, usia SD, remaja, imunisasi calon pengantin, hamil, melahirkan, nifas, KB dan manula. 1.2 Tatakelola Teknologi Informasi (IT Governance)",120
620,234_2015_perancangan_tatakelola_teknologi_informasi_untuk_peningkatan_layanan_sistem_informasi_kesehatan_studi_kasus_di__p2_b5_3,234_2015_perancangan_tatakelola_teknologi_informasi_untuk_peningkatan_layanan_sistem_informasi_kesehatan_studi_kasus_di,234_2015_perancangan_tatakelola_teknologi_informasi_untuk_peningkatan_layanan_sistem_informasi_kesehatan_studi_kasus_di.pdf,Perancangan Tatakelola Teknologi Informasi Untuk Peningkatan Layanan Sistem Informasi Kesehatan Studi Kasus Di,"keterbukaan informasi publik, tatakelola teknologi informasi, COBIT, manajemen data",2015,2,,train,0,human,human,human,84,"informasi. Supaya keputusan teknologi informasi di level korporat dapat berjalan dengan benar maka perlu dibuatkan suatu sistem tatakelola teknologi informasi yang baik[4]. Sebagai aset khusus yang bernilai mahal dan mengandung resiko tinggi, teknologi informasi membutuhkan tatakelola yang baik agar proses keselarasan dengan seluruh strategi bisnis dapat mencapai tujuan organisasi. Untuk mewujudkan hal tersebut membutuhkan best practice tatakelola teknologi informasi yang meliputi kerangka kerja pada level puncak, jaminan dependensi antar unit dengan manajemen puncak, manajemen sumberdaya, manajemen resiko, keselarasan strategi dan pelaporan pengukuran konerja.",107
621,234_2015_perancangan_tatakelola_teknologi_informasi_untuk_peningkatan_layanan_sistem_informasi_kesehatan_studi_kasus_di__p2_b7_4,234_2015_perancangan_tatakelola_teknologi_informasi_untuk_peningkatan_layanan_sistem_informasi_kesehatan_studi_kasus_di,234_2015_perancangan_tatakelola_teknologi_informasi_untuk_peningkatan_layanan_sistem_informasi_kesehatan_studi_kasus_di.pdf,Perancangan Tatakelola Teknologi Informasi Untuk Peningkatan Layanan Sistem Informasi Kesehatan Studi Kasus Di,"keterbukaan informasi publik, tatakelola teknologi informasi, COBIT, manajemen data",2015,2,,train,0,human,human,human,95,"The IT Governance Institute (ITGI) mendefinisikan tatakelola teknologi informasi sebagai bagian integral dari tatakelola perusahaan yang terdiri atas kepemimpinan, struktur dan proses organisasional yang memastikan bahwa teknologi informasi organisasi berlanjut serta meningkatkan tujuan dan strategi organisasi [5]. Sementara itu Weill dan Ross (2004) sebagaimana dikutip dari Jogiyanto (2011), mendefinisikan tatakelola teknologi informasi sebagai penspesifikasian hak keputusan dan kerangka akuntabilitas untuk mengarahkan perilaku yang diinginkan dalam penggunaan teknologi informasi [6]. Ditegaskan juga bahwa tatakelola teknologi informasi tidak sekedar tentang pembuatan keputusan spesifik tetapi lebih pada penentuan siapa yang secara sistematis membuat dan berkontribusi pada keputusan tersebut.",131
622,234_2015_perancangan_tatakelola_teknologi_informasi_untuk_peningkatan_layanan_sistem_informasi_kesehatan_studi_kasus_di__p3_b5_5,234_2015_perancangan_tatakelola_teknologi_informasi_untuk_peningkatan_layanan_sistem_informasi_kesehatan_studi_kasus_di,234_2015_perancangan_tatakelola_teknologi_informasi_untuk_peningkatan_layanan_sistem_informasi_kesehatan_studi_kasus_di.pdf,Perancangan Tatakelola Teknologi Informasi Untuk Peningkatan Layanan Sistem Informasi Kesehatan Studi Kasus Di,"keterbukaan informasi publik, tatakelola teknologi informasi, COBIT, manajemen data",2015,3,,train,0,human,human,human,148,"Target pengguna dari framework COBIT adalah organisasi / perusahaan dari berbagai latar belakang dan para profesional external assurance. Secara manajerial target pengguna COBIT adalah manajer, pengguna dan profesional teknologi informasi serta pengawas / pengendali profesional. Secara resmi tidak ada sertifikasi profesional resmi yang diterbitkan oleh ITGI atau organisasi manapun sebagai penyusun standar COBIT. Di Amerika Serikat standar COBIT sering digunakan dalam standar sertifikasi Certified Public Accountants (CPAs) dan Chartered Accountants (CAs) berdasarkan Statement on Auditing Standards (SAS) No. 70 Service Organisations review, Systrust certification or Sarbanes-Oxley compliance. Sertifikasi non COBIT yang merupakan pengakuan profesional auditor teknologi informasi diterbitkan oleh ISACA, sebagai afiliasi ITGI yaitu Certified Information Systems Auditor (CISA®) dan Certified Information Security Manager® (CISM®). Dalam sistem tatakelola TI, COBIT membagi tata kelola kedalam 34 proses yang dikategorikan dalam empat domain yang kemudian dijabarkan lagi menjadi 35 control process. Setiap control process akan diukur tingkat masing-masing menggunakan maturity model [8].",212
623,235_2014_sistem_informasi_pengelolaan_obat_di_instalasi_farmasi_dinas_kesehatan_kabupaten_pekalongan__p1_b3_1,235_2014_sistem_informasi_pengelolaan_obat_di_instalasi_farmasi_dinas_kesehatan_kabupaten_pekalongan,235_2014_sistem_informasi_pengelolaan_obat_di_instalasi_farmasi_dinas_kesehatan_kabupaten_pekalongan.pdf,Sistem Informasi Pengelolaan Obat Di Instalasi Farmasi Dinas Kesehatan Kabupaten Pekalongan,"Kata Kunci—Sistem Informasi, Pengelolaan Obat, PHP",2014,1,,train,0,human,human,human,131,"Sistem Informasi Pengelolaan Obat yang dibuat, dapat mengelola data penerimaan obat dari Pemasok, pendistribusian obat ke Puskesmas, pemberian obat ke selain Puskesmas, penerimaan data pemakaian dan permintaan dari Puskesmas, pengelolaan persediaan obat di Instalasi Farmasi dan Puskesmas, serta pembukuan laporan. Data yang dikelola tersimpan dalam suatu basis data. Instalasi Farmasi maupun Puskesmas dapat melakukan pengelolaan data sesuai dengan kewenangan yang diberikan. Pengujian kepada Pegawai Instalasi Farmasi menyatakan sistem informasi ini membantu pengumpulan data LPLPO dari seluruh Puskesmas, membantu dalam menentukan distribusi obat ke Puskesmas, membantu dalam mengelola data persediaan obat di Instalasi Farmasi dan membantu merekap laporan pengeluaran serta mutasi. Pengujian kepada Pegawai Puskesmas menunjukkan bahwa sistem ini dapat membantu dalam melakukan perhitungan yang dibutuhkan dalam pembuatan laporan LPLPO dan membantu dalam menyampaikan LPLPO kepada Instalasi Farmasi Dinas Kesehatan Kabupaten Pekalongan.",153
624,235_2014_sistem_informasi_pengelolaan_obat_di_instalasi_farmasi_dinas_kesehatan_kabupaten_pekalongan__p1_b12_2,235_2014_sistem_informasi_pengelolaan_obat_di_instalasi_farmasi_dinas_kesehatan_kabupaten_pekalongan,235_2014_sistem_informasi_pengelolaan_obat_di_instalasi_farmasi_dinas_kesehatan_kabupaten_pekalongan.pdf,Sistem Informasi Pengelolaan Obat Di Instalasi Farmasi Dinas Kesehatan Kabupaten Pekalongan,"Kata Kunci—Sistem Informasi, Pengelolaan Obat, PHP",2014,1,,train,0,human,human,human,110,"Instalasi Farmasi dalam mengelola data tersebut mempunyai kelemahan, diantaranya masalah kemudahan, kecepatan dan keakuratan. Pengelolaan yang dilakukan masih menggunakan metode sederhana dengan menggunakan aplikasi Microsoft Office Excel. Padahal, data yang diolah berasal dari Instalasi Farmasi dan 26 Puskesmas di Kabupaten Pekalongan, sehingga dengan metode seperti ini, beban kerja yang ditanggung Pegawai Instalasi Farmasi cukup berat. Selain itu, data persediaan obat di Instalasi Farmasi dan Puskesmas selalu berubah tergantung dengan aktifitasnya. Perhitungan persediaannya masih dilakukan oleh masingmasing pihak, padahal pada aktifitas pendistribusian obat dari Instalasi Farmasi ke Puskesmas, data yang diproses masingmasing pihak sebetulnya sama, tetapi dengan metode seperti ini terdapat kemungkinan terjadinya kesalahan manusia, sehingga data yang diproses tidak sama..",130
625,235_2014_sistem_informasi_pengelolaan_obat_di_instalasi_farmasi_dinas_kesehatan_kabupaten_pekalongan__p3_b13_3,235_2014_sistem_informasi_pengelolaan_obat_di_instalasi_farmasi_dinas_kesehatan_kabupaten_pekalongan,235_2014_sistem_informasi_pengelolaan_obat_di_instalasi_farmasi_dinas_kesehatan_kabupaten_pekalongan.pdf,Sistem Informasi Pengelolaan Obat Di Instalasi Farmasi Dinas Kesehatan Kabupaten Pekalongan,"Kata Kunci—Sistem Informasi, Pengelolaan Obat, PHP",2014,3,,train,0,human,human,human,153,"setiap bulan yang meliputi menampilkan formulir pengisian pengeluaran, untuk mempermudah ditampilkan juga data persediaan dan permintaan bulan lalu Puskesmas, aksi (tambah/ubah) data pengeluaran, otomatis menghitung persediaan Farmasi dan Puskesmas setiap terjadi transaksi dan mencetak surat bukti pengeluaran dalam bentuk .xls. o Pengeluaran lain: Memutuskan pemberian obat dari Farmasi ke pihak selain puskesmas. Misalnya bantuan PMI, pemusnahan obat, dll. Fungsinya meliputi menambahkan tanggal, nama obat, jumlah obat yang dikeluarkan, menghapus jumlah obat yang dikeluarkan dan menghitung persediaan Farmasi secara otomatis. Persediaan: Menampilkan riwayat informasi persediaan obat di Farmasi, informasi yang ditampilakan adalah stok akhir berdasarkan bulan. Laporan: Menampilkan dan mencetak laporan dalam bentuk .xls setiap bulan. Laporan terebut diantaranya laporan LPLPO yang Berisi informasi obat yang terdapat pada Puskesmas, laporan mutasi yang berisi pegerakan obat serta nilainya dan laporan pengeluaran yang berisi detail pengeluran Farmasi kepada semua Puskesmas. Ubah Akun: Mengubah informasi akun Admin Farmasi sendiri. c) Fasilitas yang disediakan untuk Admin Puskesmas",195
626,236_2015_sistem_informasi_indeks_untuk_rekam_medis__p1_b14_1,236_2015_sistem_informasi_indeks_untuk_rekam_medis,236_2015_sistem_informasi_indeks_untuk_rekam_medis.pdf,Sistem Informasi Indeks Untuk Rekam Medis,"Information Systems, Medical Record, Index",2015,1,,train,0,human,human,human,130,"Teknologi informasi saat ini menjadi kebutuhan yang sangat penting bagi masyarakat termasuk dalam bidang kesehatan. Di Rumah sakit, teknologi informasi dimanfaatkan dalam mengelola rekam medis. Sebagian besar unit rekam medis di Indonesia mengelola rekam medis secara manual. Penelitian ini bertujuan untuk memberikan gambaran sebuah model sistem informasi rekam medis yang mampu menghasilkan indeks penyakit, tindakan, dokter dan pasien. Aplikasi ini dibuat berbasiskan web dengan menggunakan bahasa pemrograman PHP dan MySQL sebagai basis datanya. Dalam pembuatannya, aplikasi ini disesuaikan dengan kebutuhan rekam medis pada umumnya dengan melakukan wawancara terhadap petugas rekam medis. Hasil dari aplikasi ini dapat membuat indeks penyakit, indeks tindakan, indeks dokter dan indeks pasien secara otomatis. Selain indeks-indeks untuk rekam medis, aplikasi ini juga dapat menghasilkan laporan 10 besar penyakit dan tindakan baik rawat inap maupun rawat jalan.",150
627,236_2015_sistem_informasi_indeks_untuk_rekam_medis__p2_b1_2,236_2015_sistem_informasi_indeks_untuk_rekam_medis,236_2015_sistem_informasi_indeks_untuk_rekam_medis.pdf,Sistem Informasi Indeks Untuk Rekam Medis,"Information Systems, Medical Record, Index",2015,2,,train,0,human,human,human,162,"Seiring dengan kemajuan teknologi informasi dan kesehatan serta tuntutan akan kebutuhan data yang cepat dan tepat, rumah sakit saat ini terus mengembangkan dan memanfaatkan rekam medis untuk menjadi alat yang dapat merekam dan menampilkan data secara cepat dan tepat (Hatta, 2010). Sistem Informasi rekam medis merupakan sebuah sistem yang mencakup hampir seluruh kegiatan di rumah sakit. Keterangan mengenai pasien secara lengkap meliputi identitas pribadi, sosial, dan semua keterangan lain menyangkut pasien terdapat dalam rekam medis (Markus, 2010). Namun dari sistem informasi rekam medis tersebut, masih terdapat beberapa kelemahan, salah satunya adalah tidak tercakupnya pelaksanaan indeksing yaitu membuat tabulasi sesuai kode yang sudah dibuat ke dalam indeks-indeks, yang berguna memberikan referensi kepada pengguna. Indeksing masih dilakukan secara yaitu memasukkan manual kedalam aplikasi pengolah data seperti Ms. Word atau Ms. Excel, hal ini pula yang terjadi pada Rumah Sakit X di Kediri. Rumah Sakit X menggunakan Sistem Informasi Rumah Sakit berbasis desktop dimulai dari pendaftaran hingga pelaksanaan kodefikasi penyakit namun belum mencakup pelaksanaan indeksing.",193
